user_id,image_no,desktop_rating,gender,qualification,mobile_rating,age
u83,28,2,0,1,2,20
u84,28,6,0,1,10,20
u85,28,1,0,1,5,18
u86,28,4,0,1,6,21
u87,28,5,0,1,3,19
u88,28,8,0,1,2,23
u89,28,2,0,1,8,19
u90,28,8,0,1,6,20
u91,28,8,1,1,5,23
u92,28,2,0,1,8,20
u93,28,5,0,1,4,18
u94,28,8,0,1,8,21
u95,28,5,0,1,6,21
u96,28,5,0,1,7,22
u97,28,6,1,1,7,21
u98,28,5,1,1,4,23
u99,28,6,1,1,9,22
u100,28,9,1,1,8,23
u1,29,6,1,1,8,23
u2,29,7,0,2,4,58
u3,29,6,1,0,5,84
u4,29,7,1,0,8,47
u5,29,5,1,1,3,16
u6,29,5,1,1,3,16
u7,29,10,1,1,9,16
u8,29,3,1,1,4,15
u9,29,10,0,1,4,15
u10,29,9,0,1,5,16
u11,29,4,0,1,1,16
u12,29,7,0,1,4,16
u13,29,6,0,1,10,16
u14,29,2,0,1,1,16
u15,29,7,1,1,2,17
u16,29,5,1,1,6,15
u17,29,8,1,1,7,15
u18,29,2,1,1,7,15
u19,29,3,1,1,4,15
u20,29,7,1,1,10,16
u21,29,1,1,1,3,16
u22,29,6,0,1,8,15
u23,29,8,0,1,7,15
u24,29,4,0,1,6,16
u25,29,8,0,1,6,11
u26,29,7,0,1,9,16
u27,29,8,0,1,9,20
u28,29,10,1,1,9,18
u29,29,8,0,1,8,20
u30,29,5,0,1,9,20
u31,29,9,0,1,9,20
u32,29,4,0,1,6,18
u33,29,9,1,1,6,18
u34,29,7,1,1,5,15
u35,29,7,0,1,7,13
u36,29,4,0,1,4,8
u37,29,1,0,1,3,10
u38,29,7,0,1,6,10
u39,29,6,0,1,2,6
u40,29,4,1,2,4,60
u41,29,7,1,2,9,53
u42,29,8,1,0,2,55
u43,29,7,1,0,9,44
u44,29,7,1,2,5,47
u45,29,7,1,2,7,48
u46,29,4,0,2,10,48
u47,29,9,1,0,1,48
u48,29,8,0,2,8,38
u49,29,10,1,0,5,35
u50,29,9,1,1,10,32
u51,29,10,1,1,10,30
u52,29,7,1,0,4,26
u53,29,6,1,1,6,24
u54,29,5,0,1,8,24
u55,29,5,0,1,5,27
u56,29,5,1,1,3,27
u57,29,1,1,1,2,24
u58,29,7,1,1,2,22
u59,29,8,0,2,6,29
u60,29,8,0,1,7,23
u61,29,6,0,1,5,21
u62,29,3,0,1,4,22
u63,29,6,0,1,7,22
u64,29,7,0,1,4,21
u65,29,4,0,1,2,22
u66,29,3,0,1,6,24
u67,29,3,0,1,7,25
u68,29,4,0,1,3,21
u69,29,8,0,1,8,29
u70,29,6,0,1,6,22
u71,29,10,0,1,8,21
u72,29,7,1,1,8,22
u73,29,6,1,1,9,23
u74,29,7,1,1,7,16
u75,29,4,1,1,10,23
u76,29,4,0,1,2,23
u77,29,6,1,1,1,19
u78,29,9,1,1,9,17
u79,29,4,1,1,4,16
u80,29,1,1,1,1,18
u81,29,6,1,1,8,18
u82,29,5,1,1,9,17
u83,29,2,0,1,7,20
u84,29,5,0,1,6,20
u85,29,5,0,1,6,18
u86,29,7,0,1,9,21
u87,29,7,0,1,2,19
u88,29,7,0,1,2,23
u89,29,2,0,1,7,19
u90,29,7,0,1,1,20
u91,29,5,1,1,10,23
u92,29,6,0,1,7,20
u93,29,4,0,1,6,18
u94,29,5,0,1,6,21
u95,29,6,0,1,5,21
u96,29,1,0,1,3,22
u97,29,3,1,1,5,21
u98,29,4,1,1,2,23
u99,29,10,1,1,5,22
u100,29,8,1,1,8,23
u1,30,7,1,1,7,23
u2,30,6,0,2,6,58
u3,30,5,1,0,6,84
u4,30,8,1,0,6,47
u5,30,6,1,1,4,16
u6,30,6,1,1,4,16
u7,30,4,1,1,10,16
u8,30,7,1,1,4,15
u9,30,1,0,1,1,15
u10,30,10,0,1,7,16
u11,30,4,0,1,8,16
u12,30,7,0,1,5,16
u13,30,1,0,1,8,16
u14,30,1,0,1,3,16
u15,30,2,1,1,7,17
u16,30,7,1,1,5,15
u17,30,2,1,1,9,15
u18,30,1,1,1,1,15
u19,30,8,1,1,10,15
u20,30,8,1,1,2,16
u21,30,10,1,1,9,16
u22,30,4,0,1,9,15
u23,30,9,0,1,8,15
u24,30,5,0,1,7,16
u25,30,4,0,1,5,11
u26,30,8,0,1,8,16
u27,30,10,0,1,9,20
u28,30,7,1,1,8,18
u29,30,9,0,1,8,20
u30,30,8,0,1,5,20
u31,30,9,0,1,8,20
u32,30,4,0,1,5,18
u33,30,7,1,1,5,18
u34,30,8,1,1,6,15
u35,30,8,0,1,6,13
u36,30,5,0,1,6,8
u37,30,3,0,1,5,10
u38,30,4,0,1,7,10
u39,30,5,0,1,6,6
u40,30,9,1,2,2,60
u41,30,9,1,2,8,53
u42,30,3,1,0,3,55
u43,30,9,1,0,10,44
u44,30,5,1,2,8,47
u45,30,6,1,2,4,48
u46,30,6,0,2,7,48
u47,30,10,1,0,3,48
u48,30,7,0,2,7,38
u49,30,6,1,0,5,35
u50,30,10,1,1,3,32
u51,30,9,1,1,8,30
u52,30,8,1,0,7,26
u53,30,6,1,1,6,24
u54,30,7,0,1,7,24
u55,30,8,0,1,5,27
u56,30,7,1,1,3,27
u57,30,2,1,1,5,24
u58,30,8,1,1,8,22
u59,30,8,0,2,6,29
u60,30,7,0,1,5,23
u61,30,6,0,1,3,21
u62,30,1,0,1,5,22
u63,30,3,0,1,6,22
u64,30,6,0,1,4,21
u65,30,3,0,1,1,22
u66,30,3,0,1,3,24
u67,30,4,0,1,8,25
u68,30,3,0,1,8,21
u69,30,7,0,1,9,29
u70,30,8,0,1,10,22
u71,30,7,0,1,8,21
u72,30,4,1,1,8,22
u73,30,8,1,1,8,23
u74,30,8,1,1,6,16
u75,30,8,1,1,7,23
u76,30,1,0,1,1,23
u77,30,8,1,1,1,19
u78,30,6,1,1,6,17
u79,30,5,1,1,8,16
u80,30,3,1,1,8,18
u81,30,5,1,1,6,18
u82,30,2,1,1,6,17
u83,30,7,0,1,5,20
u84,30,1,0,1,9,20
u85,30,3,0,1,2,18
u86,30,9,0,1,10,21
u87,30,8,0,1,1,19
u88,30,6,0,1,3,23
u89,30,2,0,1,6,19
u90,30,5,0,1,6,20
u91,30,1,1,1,8,23
u92,30,7,0,1,6,20
u93,30,3,0,1,8,18
u94,30,3,0,1,7,21
u95,30,7,0,1,7,21
u96,30,6,0,1,7,22
u97,30,7,1,1,10,21
u98,30,4,1,1,3,23
u99,30,7,1,1,8,22
u100,30,7,1,1,7,23
u1,31,5,1,1,8,23
u2,31,4,0,2,5,58
u3,31,6,1,0,6,84
u4,31,8,1,0,9,47
u5,31,7,1,1,5,16
u6,31,7,1,1,5,16
u7,31,4,1,1,9,16
u8,31,5,1,1,4,15
u9,31,2,0,1,3,15
u10,31,10,0,1,8,16
u11,31,6,0,1,3,16
u12,31,5,0,1,7,16
u13,31,1,0,1,7,16
u14,31,1,0,1,1,16
u15,31,3,1,1,9,17
u16,31,8,1,1,4,15
u17,31,5,1,1,3,15
u18,31,3,1,1,7,15
u19,31,9,1,1,1,15
u20,31,9,1,1,4,16
u21,31,3,1,1,8,16
u22,31,6,0,1,10,15
u23,31,10,0,1,9,15
u24,31,6,0,1,8,16
u25,31,4,0,1,5,11
u26,31,7,0,1,7,16
u27,31,10,0,1,8,20
u28,31,9,1,1,10,18
u29,31,10,0,1,9,20
u30,31,7,0,1,2,20
u31,31,10,0,1,7,20
u32,31,6,0,1,5,18
u33,31,9,1,1,6,18
u34,31,7,1,1,6,15
u35,31,7,0,1,5,13
u36,31,8,0,1,7,8
u37,31,2,0,1,1,10
u38,31,5,0,1,8,10
u39,31,4,0,1,5,6
u40,31,1,1,2,10,60
u41,31,10,1,2,10,53
u42,31,6,1,0,4,55
u43,31,6,1,0,9,44
u44,31,6,1,2,7,47
u45,31,5,1,2,5,48
u46,31,5,0,2,5,48
u47,31,3,1,0,5,48
u48,31,3,0,2,2,38
u49,31,5,1,0,6,35
u50,31,7,1,1,6,32
u51,31,9,1,1,8,30
u52,31,6,1,0,6,26
u53,31,7,1,1,4,24
u54,31,4,0,1,9,24
u55,31,8,0,1,5,27
u56,31,8,1,1,5,27
u57,31,1,1,1,4,24
u58,31,7,1,1,9,22
u59,31,8,0,2,7,29
u60,31,8,0,1,8,23
u61,31,7,0,1,7,21
u62,31,6,0,1,6,22
u63,31,5,0,1,6,22
u64,31,7,0,1,5,21
u65,31,6,0,1,6,22
u66,31,3,0,1,3,24
u67,31,4,0,1,6,25
u68,31,1,0,1,2,21
u69,31,7,0,1,8,29
u70,31,5,0,1,8,22
u71,31,8,0,1,9,21
u72,31,5,1,1,3,22
u73,31,7,1,1,7,23
u74,31,5,1,1,3,16
u75,31,1,1,1,2,23
u76,31,5,0,1,2,23
u77,31,5,1,1,5,19
u78,31,4,1,1,1,17
u79,31,6,1,1,2,16
u80,31,1,1,1,2,18
u81,31,6,1,1,7,18
u82,31,5,1,1,5,17
u83,31,5,0,1,8,20
u84,31,3,0,1,7,20
u85,31,8,0,1,1,18
u86,31,10,0,1,7,21
u87,31,6,0,1,2,19
u88,31,3,0,1,2,23
u89,31,1,0,1,10,19
u90,31,9,0,1,4,20
u91,31,3,1,1,8,23
u92,31,5,0,1,8,20
u93,31,2,0,1,5,18
u94,31,1,0,1,6,21
u95,31,8,0,1,1,21
u96,31,10,0,1,10,22
u97,31,5,1,1,4,21
u98,31,6,1,1,5,23
u99,31,5,1,1,8,22
u100,31,6,1,1,9,23
u1,32,8,1,1,6,23
u2,32,5,0,2,4,58
u3,32,5,1,0,7,84
u4,32,7,1,0,6,47
u5,32,8,1,1,6,16
u6,32,8,1,1,6,16
u7,32,5,1,1,10,16
u8,32,8,1,1,4,15
u9,32,3,0,1,2,15
u10,32,10,0,1,9,16
u11,32,4,0,1,3,16
u12,32,4,0,1,6,16
u13,32,2,0,1,6,16
u14,32,1,0,1,4,16
u15,32,8,1,1,1,17
u16,32,7,1,1,3,15
u17,32,4,1,1,10,15
u18,32,5,1,1,10,15
u19,32,7,1,1,7,15
u20,32,10,1,1,6,16
u21,32,6,1,1,9,16
u22,32,4,0,1,9,15
u23,32,9,0,1,10,15
u24,32,7,0,1,9,16
u25,32,5,0,1,5,11
u26,32,7,0,1,7,16
u27,32,9,0,1,10,20
u28,32,9,1,1,9,18
u29,32,8,0,1,8,20
u30,32,6,0,1,5,20
u31,32,9,0,1,7,20
u32,32,6,0,1,5,18
u33,32,10,1,1,9,18
u34,32,9,1,1,8,15
u35,32,9,0,1,7,13
u36,32,9,0,1,8,8
u37,32,2,0,1,1,10
u38,32,4,0,1,5,10
u39,32,3,0,1,4,6
u40,32,3,1,2,2,60
u41,32,8,1,2,9,53
u42,32,2,1,0,5,55
u43,32,7,1,0,10,44
u44,32,3,1,2,5,47
u45,32,9,1,2,9,48
u46,32,9,0,2,6,48
u47,32,4,1,0,2,48
u48,32,7,0,2,5,38
u49,32,5,1,0,8,35
u50,32,3,1,1,9,32
u51,32,8,1,1,9,30
u52,32,4,1,0,3,26
u53,32,9,1,1,4,24
u54,32,8,0,1,9,24
u55,32,5,0,1,5,27
u56,32,6,1,1,3,27
u57,32,1,1,1,1,24
u58,32,7,1,1,10,22
u59,32,8,0,2,5,29
u60,32,7,0,1,8,23
u61,32,8,0,1,9,21
u62,32,7,0,1,9,22
u63,32,9,0,1,5,22
u64,32,8,0,1,6,21
u65,32,7,0,1,3,22
u66,32,4,0,1,4,24
u67,32,6,0,1,5,25
u68,32,1,0,1,3,21
u69,32,8,0,1,7,29
u70,32,10,0,1,10,22
u71,32,8,0,1,8,21
u72,32,4,1,1,3,22
u73,32,5,1,1,8,23
u74,32,3,1,1,5,16
u75,32,2,1,1,9,23
u76,32,7,0,1,3,23
u77,32,2,1,1,7,19
u78,32,10,1,1,5,17
u79,32,7,1,1,6,16
u80,32,4,1,1,7,18
u81,32,2,1,1,6,18
u82,32,8,1,1,7,17
u83,32,9,0,1,10,20
u84,32,6,0,1,1,20
u85,32,9,0,1,6,18
u86,32,8,0,1,9,21
u87,32,5,0,1,3,19
u88,32,1,0,1,1,23
u89,32,1,0,1,9,19
u90,32,7,0,1,7,20
u91,32,7,1,1,7,23
u92,32,6,0,1,7,20
u93,32,3,0,1,6,18
u94,32,3,0,1,7,21
u95,32,9,0,1,2,21
u96,32,1,0,1,1,22
u97,32,1,1,1,7,21
u98,32,7,1,1,5,23
u99,32,7,1,1,7,22
u100,32,9,1,1,8,23
u1,33,8,1,1,9,23
u2,33,6,0,2,6,58
u3,33,5,1,0,6,84
u4,33,8,1,0,7,47
u5,33,9,1,1,7,16
u6,33,9,1,1,8,16
u7,33,5,1,1,9,16
u8,33,4,1,1,3,15
u9,33,4,0,1,5,15
u10,33,5,0,1,8,16
u11,33,7,0,1,3,16
u12,33,2,0,1,4,16
u13,33,4,0,1,6,16
u14,33,4,0,1,10,16
u15,33,1,1,1,7,17
u16,33,5,1,1,2,15
u17,33,8,1,1,7,15
u18,33,6,1,1,6,15
u19,33,10,1,1,5,15
u20,33,2,1,1,8,16
u21,33,7,1,1,4,16
u22,33,2,0,1,8,15
u23,33,10,0,1,9,15
u24,33,8,0,1,10,16
u25,33,6,0,1,5,11
u26,33,7,0,1,8,16
u27,33,8,0,1,10,20
u28,33,8,1,1,9,18
u29,33,9,0,1,8,20
u30,33,8,0,1,5,20
u31,33,9,0,1,7,20
u32,33,8,0,1,7,18
u33,33,3,1,1,7,18
u34,33,8,1,1,7,15
u35,33,10,0,1,8,13
u36,33,10,0,1,9,8
u37,33,2,0,1,1,10
u38,33,6,0,1,6,10
u39,33,3,0,1,1,6
u40,33,3,1,2,3,60
u41,33,9,1,2,7,53
u42,33,5,1,0,6,55
u43,33,6,1,0,9,44
u44,33,5,1,2,3,47
u45,33,5,1,2,8,48
u46,33,9,0,2,3,48
u47,33,5,1,0,4,48
u48,33,5,0,2,6,38
u49,33,7,1,0,7,35
u50,33,7,1,1,5,32
u51,33,8,1,1,8,30
u52,33,5,1,0,4,26
u53,33,8,1,1,6,24
u54,33,9,0,1,9,24
u55,33,6,0,1,8,27
u56,33,9,1,1,8,27
u57,33,4,1,1,7,24
u58,33,7,1,1,6,22
u59,33,8,0,2,6,29
u60,33,9,0,1,9,23
u61,33,8,0,1,7,21
u62,33,8,0,1,8,22
u63,33,5,0,1,10,22
u64,33,7,0,1,6,21
u65,33,6,0,1,3,22
u66,33,4,0,1,4,24
u67,33,5,0,1,7,25
u68,33,1,0,1,6,21
u69,33,6,0,1,7,29
u70,33,7,0,1,7,22
u71,33,9,0,1,7,21
u72,33,4,1,1,2,22
u73,33,5,1,1,6,23
u74,33,4,1,1,2,16
u75,33,3,1,1,6,23
u76,33,10,0,1,4,23
u77,33,3,1,1,9,19
u78,33,1,1,1,10,17
u79,33,8,1,1,4,16
u80,33,1,1,1,4,18
u81,33,6,1,1,10,18
u82,33,7,1,1,2,17
u83,33,8,0,1,6,20
u84,33,8,0,1,1,20
u85,33,4,0,1,3,18
u86,33,7,0,1,3,21
u87,33,6,0,1,4,19
u88,33,1,0,1,1,23
u89,33,1,0,1,8,19
u90,33,4,0,1,9,20
u91,33,10,1,1,9,23
u92,33,8,0,1,9,20
u93,33,4,0,1,4,18
u94,33,4,0,1,9,21
u95,33,8,0,1,3,21
u96,33,8,0,1,4,22
u97,33,2,1,1,5,21
u98,33,3,1,1,3,23
u99,33,7,1,1,9,22
u100,33,9,1,1,9,23
u1,34,6,1,1,7,23
u2,34,8,0,2,5,58
u3,34,6,1,0,6,84
u4,34,9,1,0,7,47
u5,34,10,1,1,8,16
u6,34,10,1,1,9,16
u7,34,6,1,1,10,16
u8,34,1,1,1,3,15
u9,34,5,0,1,8,15
u10,34,7,0,1,4,16
u11,34,6,0,1,3,16
u12,34,6,0,1,3,16
u13,34,5,0,1,5,16
u14,34,2,0,1,7,16
u15,34,4,1,1,9,17
u16,34,2,1,1,3,15
u17,34,3,1,1,1,15
u18,34,3,1,1,4,15
u19,34,5,1,1,10,15
u20,34,1,1,1,10,16
u21,34,2,1,1,9,16
u22,34,3,0,1,7,15
u23,34,9,0,1,8,15
u24,34,9,0,1,9,16
u25,34,8,0,1,6,11
u26,34,7,0,1,9,16
u27,34,8,0,1,9,20
u28,34,7,1,1,8,18
u29,34,10,0,1,10,20
u30,34,8,0,1,5,20
u31,34,8,0,1,6,20
u32,34,9,0,1,2,18
u33,34,6,1,1,7,18
u34,34,8,1,1,5,15
u35,34,10,0,1,9,13
u36,34,8,0,1,10,8
u37,34,7,0,1,8,10
u38,34,5,0,1,7,10
u39,34,5,0,1,2,6
u40,34,8,1,2,8,60
u41,34,10,1,2,9,53
u42,34,7,1,0,7,55
u43,34,5,1,0,10,44
u44,34,6,1,2,9,47
u45,34,7,1,2,7,48
u46,34,10,0,2,3,48
u47,34,6,1,0,6,48
u48,34,8,0,2,8,38
u49,34,6,1,0,5,35
u50,34,5,1,1,9,32
u51,34,9,1,1,9,30
u52,34,6,1,0,5,26
u53,34,7,1,1,8,24
u54,34,7,0,1,8,24
u55,34,4,0,1,9,27
u56,34,6,1,1,5,27
u57,34,3,1,1,3,24
u58,34,7,1,1,2,22
u59,34,8,0,2,7,29
u60,34,9,0,1,9,23
u61,34,9,0,1,9,21
u62,34,9,0,1,8,22
u63,34,9,0,1,9,22
u64,34,8,0,1,7,21
u65,34,6,0,1,5,22
u66,34,9,0,1,9,24
u67,34,6,0,1,5,25
u68,34,2,0,1,6,21
u69,34,5,0,1,6,29
u70,34,8,0,1,10,22
u71,34,8,0,1,7,21
u72,34,10,1,1,10,22
u73,34,10,1,1,10,23
u74,34,6,1,1,5,16
u75,34,4,1,1,4,23
u76,34,9,0,1,5,23
u77,34,6,1,1,5,19
u78,34,3,1,1,2,17
u79,34,9,1,1,10,16
u80,34,6,1,1,1,18
u81,34,10,1,1,6,18
u82,34,3,1,1,5,17
u83,34,6,0,1,7,20
u84,34,7,0,1,3,20
u85,34,4,0,1,8,18
u86,34,8,0,1,4,21
u87,34,3,0,1,5,19
u88,34,4,0,1,1,23
u89,34,1,0,1,7,19
u90,34,6,0,1,6,20
u91,34,8,1,1,8,23
u92,34,9,0,1,7,20
u93,34,5,0,1,7,18
u94,34,6,0,1,10,21
u95,34,7,0,1,4,21
u96,34,9,0,1,8,22
u97,34,8,1,1,2,21
u98,34,8,1,1,7,23
u99,34,7,1,1,7,22
u100,34,8,1,1,8,23
u1,35,4,1,1,10,23
u2,35,6,0,2,5,58
u3,35,7,1,0,5,84
u4,35,10,1,0,6,47
u5,35,9,1,1,9,16
u6,35,10,1,1,10,16
u7,35,7,1,1,8,16
u8,35,3,1,1,2,15
u9,35,6,0,1,7,15
u10,35,6,0,1,4,16
u11,35,8,0,1,3,16
u12,35,1,0,1,2,16
u13,35,7,0,1,5,16
u14,35,3,0,1,6,16
u15,35,6,1,1,4,17
u16,35,4,1,1,5,15
u17,35,2,1,1,6,15
u18,35,10,1,1,5,15
u19,35,6,1,1,3,15
u20,35,2,1,1,2,16
u21,35,1,1,1,8,16
u22,35,4,0,1,6,15
u23,35,8,0,1,7,15
u24,35,10,0,1,8,16
u25,35,8,0,1,6,11
u26,35,8,0,1,7,16
u27,35,9,0,1,9,20
u28,35,10,1,1,9,18
u29,35,10,0,1,10,20
u30,35,6,0,1,7,20
u31,35,10,0,1,9,20
u32,35,8,0,1,6,18
u33,35,5,1,1,8,18
u34,35,5,1,1,6,15
u35,35,6,0,1,6,13
u36,35,9,0,1,8,8
u37,35,7,0,1,6,10
u38,35,4,0,1,6,10
u39,35,4,0,1,5,6
u40,35,4,1,2,9,60
u41,35,8,1,2,10,53
u42,35,10,1,0,7,55
u43,35,9,1,0,8,44
u44,35,5,1,2,5,47
u45,35,8,1,2,6,48
u46,35,4,0,2,10,48
u47,35,7,1,0,7,48
u48,35,5,0,2,9,38
u49,35,8,1,0,5,35
u50,35,6,1,1,3,32
u51,35,8,1,1,10,30
u52,35,5,1,0,5,26
u53,35,8,1,1,8,24
u54,35,5,0,1,8,24
u55,35,7,0,1,5,27
u56,35,5,1,1,3,27
u57,35,3,1,1,3,24
u58,35,8,1,1,8,22
u59,35,7,0,2,8,29
u60,35,8,0,1,8,23
u61,35,8,0,1,9,21
u62,35,7,0,1,10,22
u63,35,9,0,1,10,22
u64,35,6,0,1,8,21
u65,35,6,0,1,4,22
u66,35,9,0,1,8,24
u67,35,5,0,1,4,25
u68,35,2,0,1,3,21
u69,35,7,0,1,6,29
u70,35,9,0,1,10,22
u71,35,7,0,1,8,21
u72,35,3,1,1,6,22
u73,35,8,1,1,9,23
u74,35,7,1,1,8,16
u75,35,5,1,1,10,23
u76,35,6,0,1,6,23
u77,35,8,1,1,1,19
u78,35,5,1,1,7,17
u79,35,10,1,1,5,16
u80,35,8,1,1,4,18
u81,35,9,1,1,8,18
u82,35,6,1,1,1,17
u83,35,4,0,1,3,20
u84,35,5,0,1,6,20
u85,35,2,0,1,1,18
u86,35,9,0,1,2,21
u87,35,4,0,1,4,19
u88,35,4,0,1,2,23
u89,35,1,0,1,6,19
u90,35,10,0,1,3,20
u91,35,10,1,1,5,23
u92,35,7,0,1,7,20
u93,35,6,0,1,2,18
u94,35,9,0,1,7,21
u95,35,6,0,1,5,21
u96,35,7,0,1,2,22
u97,35,4,1,1,4,21
u98,35,6,1,1,6,23
u99,35,4,1,1,7,22
u100,35,8,1,1,8,23
u1,36,7,1,1,8,23
u2,36,5,0,2,5,58
u3,36,5,1,0,5,84
u4,36,8,1,0,9,47
u5,36,8,1,1,8,16
u6,36,10,1,1,10,16
u7,36,8,1,1,9,16
u8,36,4,1,1,1,15
u9,36,7,0,1,2,15
u10,36,2,0,1,4,16
u11,36,5,0,1,3,16
u12,36,4,0,1,1,16
u13,36,3,0,1,3,16
u14,36,2,0,1,9,16
u15,36,8,1,1,1,17
u16,36,5,1,1,4,15
u17,36,5,1,1,3,15
u18,36,7,1,1,2,15
u19,36,3,1,1,8,15
u20,36,3,1,1,3,16
u21,36,3,1,1,9,16
u22,36,5,0,1,5,15
u23,36,7,0,1,6,15
u24,36,9,0,1,7,16
u25,36,4,0,1,6,11
u26,36,9,0,1,8,16
u27,36,10,0,1,10,20
u28,36,8,1,1,8,18
u29,36,10,0,1,10,20
u30,36,8,0,1,7,20
u31,36,9,0,1,8,20
u32,36,8,0,1,6,18
u33,36,5,1,1,6,18
u34,36,6,1,1,5,15
u35,36,7,0,1,7,13
u36,36,7,0,1,8,8
u37,36,8,0,1,9,10
u38,36,6,0,1,8,10
u39,36,3,0,1,7,6
u40,36,8,1,2,6,60
u41,36,9,1,2,8,53
u42,36,1,1,0,8,55
u43,36,5,1,0,9,44
u44,36,8,1,2,4,47
u45,36,1,1,2,3,48
u46,36,7,0,2,2,48
u47,36,1,1,0,10,48
u48,36,6,0,2,5,38
u49,36,9,1,0,8,35
u50,36,2,1,1,8,32
u51,36,9,1,1,7,30
u52,36,7,1,0,8,26
u53,36,7,1,1,8,24
u54,36,8,0,1,9,24
u55,36,4,0,1,5,27
u56,36,6,1,1,6,27
u57,36,1,1,1,1,24
u58,36,8,1,1,10,22
u59,36,8,0,2,5,29
u60,36,7,0,1,7,23
u61,36,7,0,1,8,21
u62,36,8,0,1,7,22
u63,36,8,0,1,8,22
u64,36,6,0,1,6,21
u65,36,1,0,1,1,22
u66,36,2,0,1,5,24
u67,36,7,0,1,7,25
u68,36,4,0,1,6,21
u69,36,8,0,1,4,29
u70,36,10,0,1,10,22
u71,36,9,0,1,7,21
u72,36,3,1,1,3,22
u73,36,5,1,1,6,23
u74,36,10,1,1,4,16
u75,36,6,1,1,2,23
u76,36,9,0,1,7,23
u77,36,3,1,1,1,19
u78,36,5,1,1,4,17
u79,36,10,1,1,2,16
u80,36,1,1,1,2,18
u81,36,8,1,1,10,18
u82,36,10,1,1,9,17
u83,36,5,0,1,5,20
u84,36,4,0,1,8,20
u85,36,4,0,1,5,18
u86,36,10,0,1,5,21
u87,36,5,0,1,8,19
u88,36,4,0,1,1,23
u89,36,2,0,1,5,19
u90,36,5,0,1,8,20
u91,36,1,1,1,1,23
u92,36,9,0,1,8,20
u93,36,7,0,1,7,18
u94,36,7,0,1,6,21
u95,36,5,0,1,6,21
u96,36,7,0,1,3,22
u97,36,6,1,1,9,21
u98,36,8,1,1,7,23
u99,36,6,1,1,7,22
u100,36,8,1,1,7,23
u1,37,10,1,1,6,23
u2,37,6,0,2,4,58
u3,37,6,1,0,6,84
u4,37,6,1,0,7,47
u5,37,7,1,1,7,16
u6,37,9,1,1,10,16
u7,37,9,1,1,8,16
u8,37,3,1,1,1,15
u9,37,8,0,1,1,15
u10,37,4,0,1,5,16
u11,37,1,0,1,3,16
u12,37,1,0,1,3,16
u13,37,5,0,1,3,16
u14,37,1,0,1,5,16
u15,37,3,1,1,6,17
u16,37,7,1,1,6,15
u17,37,1,1,1,7,15
u18,37,9,1,1,1,15
u19,37,6,1,1,6,15
u20,37,4,1,1,4,16
u21,37,5,1,1,7,16
u22,37,6,0,1,4,15
u23,37,6,0,1,5,15
u24,37,8,0,1,6,16
u25,37,7,0,1,7,11
u26,37,8,0,1,8,16
u27,37,9,0,1,9,20
u28,37,10,1,1,9,18
u29,37,10,0,1,10,20
u30,37,8,0,1,6,20
u31,37,10,0,1,7,20
u32,37,9,0,1,8,18
u33,37,5,1,1,7,18
u34,37,5,1,1,7,15
u35,37,7,0,1,6,13
u36,37,8,0,1,7,8
u37,37,10,0,1,8,10
u38,37,8,0,1,7,10
u39,37,2,0,1,3,6
u40,37,8,1,2,2,60
u41,37,7,1,2,9,53
u42,37,4,1,0,8,55
u43,37,4,1,0,10,44
u44,37,9,1,2,6,47
u45,37,8,1,2,5,48
u46,37,5,0,2,4,48
u47,37,2,1,0,4,48
u48,37,7,0,2,6,38
u49,37,6,1,0,7,35
u50,37,4,1,1,4,32
u51,37,10,1,1,7,30
u52,37,6,1,0,9,26
u53,37,7,1,1,8,24
u54,37,6,0,1,8,24
u55,37,5,0,1,5,27
u56,37,4,1,1,3,27
u57,37,2,1,1,1,24
u58,37,7,1,1,10,22
u59,37,9,0,2,6,29
u60,37,9,0,1,8,23
u61,37,7,0,1,8,21
u62,37,8,0,1,8,22
u63,37,8,0,1,10,22
u64,37,6,0,1,5,21
u65,37,5,0,1,3,22
u66,37,7,0,1,7,24
u67,37,6,0,1,6,25
u68,37,5,0,1,4,21
u69,37,4,0,1,4,29
u70,37,10,0,1,10,22
u71,37,8,0,1,8,21
u72,37,8,1,1,8,22
u73,37,9,1,1,8,23
u74,37,10,1,1,8,16
u75,37,1,1,1,6,23
u76,37,3,0,1,8,23
u77,37,1,1,1,5,19
u78,37,9,1,1,10,17
u79,37,2,1,1,4,16
u80,37,4,1,1,6,18
u81,37,4,1,1,9,18
u82,37,7,1,1,6,17
u83,37,2,0,1,1,20
u84,37,3,0,1,10,20
u85,37,4,0,1,9,18
u86,37,7,0,1,6,21
u87,37,4,0,1,7,19
u88,37,1,0,1,5,23
u89,37,3,0,1,4,19
u90,37,8,0,1,7,20
u91,37,2,1,1,2,23
u92,37,7,0,1,9,20
u93,37,5,0,1,4,18
u94,37,10,0,1,8,21
u95,37,4,0,1,7,21
u96,37,5,0,1,1,22
u97,37,7,1,1,3,21
u98,37,8,1,1,6,23
u99,37,4,1,1,7,22
u100,37,7,1,1,9,23
u1,38,8,1,1,5,23
u2,38,6,0,2,4,58
u3,38,5,1,0,5,84
u4,38,7,1,0,8,47
u5,38,6,1,1,6,16
u6,38,8,1,1,9,16
u7,38,9,1,1,9,16
u8,38,6,1,1,2,15
u9,38,9,0,1,5,15
u10,38,5,0,1,6,16
u11,38,1,0,1,5,16
u12,38,7,0,1,1,16
u13,38,10,0,1,6,16
